codigo_ocorrencia3,fator_nome,total_fatores,fator_humano,fator_operacional,fator_material,fator_meteorologico,fator_outro
49123,"JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
49125,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
49152,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
49156,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
49157,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
49194,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
49237,"ATITUDE,DESORIENTAÇÃO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",5,3,2,0,0,0
49451,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
49454,"MANUTENÇÃO DE AERONAVE,OUTRO FATOR",2,0,1,0,0,1
49472,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,0,3,0,1,0
49473,"ESQUECIMENTO DO PILOTO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",3,0,3,0,0,0
49474,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,OUTRO FATOR",3,0,1,0,1,1
49475,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
49494,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
49513,"MANUSEIO DO MATERIAL,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",3,0,2,1,0,0
49591,PLANEJAMENTO DE VOO,1,0,1,0,0,0
49592,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
49593,"APLICAÇÃO DE COMANDOS,MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",4,1,3,0,0,0
49611,"ESTRESSE,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE",3,1,2,0,0,0
49612,POUCA EXPERIÊNCIA DO PILOTO,1,0,1,0,0,0
49615,INDISCIPLINA DE VOO,1,0,1,0,0,0
49616,"APLICAÇÃO DE COMANDOS,ATENÇÃO,ATITUDE,ESTADO EMOCIONAL,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS",11,7,4,0,0,0
49618,"ATENÇÃO,ATITUDE,COMUNICAÇÃO,DINÂMICA DE EQUIPE,MANUSEIO DO MATERIAL,MANUTENÇÃO DE AERONAVE,MOTIVAÇÃO,OUTRO FATOR,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,RELAÇÕES INTERPESSOAIS,SUPERVISÃO GERENCIAL",12,8,2,1,0,1
49619,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
49620,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
49651,"CULTURA ORGANIZACIONAL,MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",4,2,2,0,0,0
49671,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
49673,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
49691,"ESQUECIMENTO DO PILOTO,INFRAESTRUTURA AEROPORTUÁRIA",2,0,2,0,0,0
49692,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
49751,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
49795,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
49796,INDISCIPLINA DE VOO,1,0,1,0,0,0
49797,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
49798,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
49814,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
49876,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
49878,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
49880,"MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",3,1,2,0,0,0
49882,"INDISCIPLINA DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
49892,"INDISCIPLINA DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
49931,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
49932,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
49933,INDISCIPLINA DE VOO,1,0,1,0,0,0
49934,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
50053,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,PLANEJAMENTO DE VOO",3,0,3,0,0,0
50091,"ATENÇÃO,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",10,5,4,0,1,0
50095,"INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,1,2,0,0,0
50097,"ATITUDE,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,DINÂMICA DE EQUIPE,ESTADO EMOCIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO",12,10,2,0,0,0
50131,PLANEJAMENTO DE VOO,1,0,1,0,0,0
50238,"APLICAÇÃO DE COMANDOS,ATITUDE,CULTURA DO GRUPO DE TRABALHO,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,ORGANIZAÇÃO DO TRABALHO,OUTRO FATOR,PERCEPÇÃO,PLANEJAMENTO GERENCIAL,POUCA EXPERIÊNCIA DO PILOTO,PROCESSOS ORGANIZACIONAIS,RELAÇÕES INTERPESSOAIS,SUPERVISÃO GERENCIAL",13,6,6,0,0,1
50240,"ATITUDE,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,ORGANIZAÇÃO DO TRABALHO,PESSOAL DE APOIO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",10,6,4,0,0,0
50245,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",2,0,1,0,1,0
50246,"ATITUDE,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",3,1,2,0,0,0
50251,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
50252,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
50253,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
50291,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
50292,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
50313,"COORDENAÇÃO DE CABINE,ESQUECIMENTO DO PILOTO",2,0,2,0,0,0
50314,"EQUIPAMENTO DE APOIO (ATS),FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,PESSOAL DE APOIO,SUPERVISÃO GERENCIAL",4,1,3,0,0,0
50315,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
50317,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",4,2,2,0,0,0
50320,"APLICAÇÃO DE COMANDOS,ATITUDE,COORDENAÇÃO DE CABINE,CULTURA DO GRUPO DE TRABALHO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,ORGANIZAÇÃO DO TRABALHO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",11,5,6,0,0,0
50322,"COORDENAÇÃO DE CABINE,ESQUECIMENTO DO PILOTO,ESTRESSE",3,1,2,0,0,0
50324,"ESQUECIMENTO DO PILOTO,INSTRUÇÃO",2,0,2,0,0,0
50331,"APLICAÇÃO DE COMANDOS,ATENÇÃO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSO DECISÓRIO",7,3,4,0,0,0
50332,"JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
50333,OUTRO FATOR,1,0,0,0,0,1
50334,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
50337,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INSTRUÇÃO",3,0,2,0,1,0
50341,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
50342,"CULTURA ORGANIZACIONAL,ESQUECIMENTO DO PILOTO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,INSTRUÇÃO,MEMÓRIA,MOTIVAÇÃO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",10,5,5,0,0,0
50343,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
50344,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
50346,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
50347,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
50453,PLANEJAMENTO DE VOO,1,0,1,0,0,0
50511,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
50513,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
50714,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
50771,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
50791,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
50792,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
50797,"ATITUDE,CULTURA DO GRUPO DE TRABALHO,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",13,9,4,0,0,0
50799,"ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
50800,"ATITUDE,COMUNICAÇÃO,ESTADO EMOCIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,FRASEOLOGIA DA TRIPULAÇÃO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO",8,5,3,0,0,0
50802,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
50803,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
50804,"APLICAÇÃO DE COMANDOS,ATITUDE,ESTADO EMOCIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS",8,5,3,0,0,0
50807,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
50810,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
50812,"INDISCIPLINA DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
50831,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO",4,0,4,0,0,0
50916,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
50919,"PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
50972,"ATENÇÃO,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,ESTADO EMOCIONAL,ESTRESSE,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",11,7,3,0,1,0
50975,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
50976,"PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
50978,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
50979,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
50981,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
50983,"INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE",2,0,2,0,0,0
50984,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
50985,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
50992,"APLICAÇÃO DE COMANDOS,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,RELAÇÕES INTERPESSOAIS",3,2,1,0,0,0
50993,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
50994,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
50995,"APLICAÇÃO DE COMANDOS,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
50996,"ATENÇÃO,ATITUDE,DESORIENTAÇÃO,INDISCIPLINA DE VOO,INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",10,7,3,0,0,0
50998,"INFRAESTRUTURA AEROPORTUÁRIA,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
51004,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
51005,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",3,0,2,0,1,0
51006,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
51007,"ESQUECIMENTO DO PILOTO,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
51010,"APLICAÇÃO DE COMANDOS,ATITUDE,CARACTERÍSTICAS DA TAREFA,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,PERCEPÇÃO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",11,8,3,0,0,0
51011,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
51015,"ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
51021,INDISCIPLINA DE VOO,1,0,1,0,0,0
51022,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
51023,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
51024,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
51025,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
51026,"COORDENAÇÃO DE CABINE,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
51027,"ATENÇÃO,ATITUDE,EQUIPAMENTO DE APOIO (ATS),PERCEPÇÃO,PLANEJAMENTO DE VOO,PUBLICAÇÕES (ATS)",6,3,3,0,0,0
51031,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
51033,INFRAESTRUTURA AEROPORTUÁRIA,1,0,1,0,0,0
51052,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
51054,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
51055,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
51075,INFRAESTRUTURA AEROPORTUÁRIA,1,0,1,0,0,0
51393,"ATITUDE,CULTURA DO GRUPO DE TRABALHO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",8,6,2,0,0,0
51412,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
51413,"INDISCIPLINA DE VOO,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
51416,"APLICAÇÃO DE COMANDOS,ATITUDE,CONDIÇÕES FÍSICAS DO TRABALHO,CULTURA DO GRUPO DE TRABALHO,DESORIENTAÇÃO,FADIGA,ILUSÕES VISUAIS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO,PROCESSO DECISÓRIO,SISTEMAS DE APOIO",13,10,3,0,0,0
51439,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
51440,"ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",12,6,5,0,1,0
51441,"COORDENAÇÃO DE CABINE,ESQUECIMENTO DO PILOTO",2,0,2,0,0,0
51442,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS",9,5,4,0,0,0
51443,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",7,2,4,0,1,0
51444,"COMUNICAÇÃO,COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",8,4,4,0,0,0
51445,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,POUCA EXPERIÊNCIA DO PILOTO",3,0,2,0,1,0
51448,"ESQUECIMENTO DO PILOTO,INSTRUÇÃO",2,0,2,0,0,0
51449,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
51531,"ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
51533,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
51534,"APLICAÇÃO DE COMANDOS,EQUIPAMENTO - CARACTERÍSTICAS ERGONÔMICAS,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,POUCA EXPERIÊNCIA DO PILOTO",5,2,3,0,0,0
51537,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
51567,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
51568,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PROCESSO DECISÓRIO",6,2,3,0,1,0
51570,"COORDENAÇÃO DE TRÁFEGO,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,0,4,0,0,0
51596,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
51597,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
51653,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
51654,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,PLANEJAMENTO DE VOO",3,0,2,0,1,0
51655,"CULTURA ORGANIZACIONAL,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",4,2,2,0,0,0
51656,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,PLANEJAMENTO DE VOO",3,0,2,0,1,0
51671,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
51674,"ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PROCESSO DECISÓRIO,PUBLICAÇÕES (ATS)",5,2,3,0,0,0
51676,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
51751,"ATITUDE,INDISCIPLINA DE VOO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",4,2,2,0,0,0
51752,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",3,0,3,0,0,0
51753,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
51755,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",3,0,2,0,1,0
52231,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
52240,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
52263,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
52264,"ATENÇÃO,MEMÓRIA,PERCEPÇÃO",3,3,0,0,0,0
52265,"APLICAÇÃO DE COMANDOS,ATITUDE,CARACTERÍSTICAS DA TAREFA,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,DINÂMICA DE EQUIPE,FADIGA,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,FRASEOLOGIA DO ÓRGÃO ATS,INDISCIPLINA DE VOO,MEMÓRIA,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SOBRECARGA DE TAREFAS",16,11,4,0,1,0
52271,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",3,1,2,0,0,0
52273,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
52274,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS",3,1,2,0,0,0
52275,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
52277,"ATITUDE,INFLUÊNCIAS EXTERNAS,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",4,3,1,0,0,0
52279,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,SISTEMAS DE APOIO",7,2,5,0,0,0
52286,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
52287,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
52289,"ATENÇÃO,ESQUECIMENTO DO PILOTO,MEMÓRIA,PERCEPÇÃO,POUCA EXPERIÊNCIA DO PILOTO",5,3,2,0,0,0
52291,"INFLUÊNCIA DO MEIO AMBIENTE,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM",3,1,2,0,0,0
52292,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
52293,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
52295,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
52340,"APLICAÇÃO DE COMANDOS,ILUSÕES VISUAIS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",6,3,3,0,0,0
52471,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
52538,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
52551,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
